file_idx,fault_type,original_values,modified_values,fault_labels
94,multi_sensor,"[87.0, 1823.75, 51.75, 21.56875, 30.392, 38.75]","[117.59367, 2462.3262, 69.76882, 29.381042, 41.165653, 52.550648]",1
94,,[],[],0
94,multi_sensor,"[87.0, 1733.5, 51.0, 18.431, 21.568333, 22.0]","[73.2165, 1461.7059, 43.052452, 15.627602, 18.36489, 18.464338]",1
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[87.0],[98.0018001728324],1
94,coolant_stuck,[87.0],[82.41023431561106],1
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[88.0, 1553.525, 44.5, 22.157, 46.27475, 47.5]","[130.86057, 2312.5513, 66.33295, 33.12996, 68.92657, 70.71884]",1
94,,[],[],0
94,coolant_bias,[88.0],[26.929798],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,rpm_bias,[1639.625],[897.401],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[87.0],[102.24465260412839],1
94,rpm_bias,[1908.5],[2309.2756],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_bias,[87.0],[132.58453],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[87.0],[32.77301663668542],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,rpm_bias,[2357.8],[1607.7437],1
94,coolant_stuck,[87.0],[84.03084450257874],1
94,coolant_drift,"[87.0, 2035.6]","[111.1586, 2288.1162]",1
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[87.0],[108.41575005651076],1
94,,[],[],0
94,coolant_stuck,[87.0],[123.75668668435074],1
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[87.0],[121.81576421310945],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[88.0],[60.181288976382795],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[88.0, 1576.875, 54.75, 23.529, 60.3925, 61.5]","[78.000175, 1399.7513, 48.717728, 20.962332, 53.39893, 54.46683]",1
94,,[],[],0
94,coolant_bias,[88.0],[24.647367],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,rpm_bias,[1671.0],[964.85974],1
94,coolant_drift,"[87.0, 1696.56]","[109.36884, 1431.6101]",1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_bias,[87.0],[43.237183],1
94,coolant_stuck,[87.0],[70.98258411148544],1
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[87.5],[47.822746621278135],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[88.0, 1600.425, 46.5, 18.431, 22.84275, 22.25]","[118.54808, 2153.08, 62.445595, 25.12127, 30.2338, 29.982546]",1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[87.75],[23.383722513383496],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[86.0, 972.125, 0.0, 19.216, 52.059, 50.75]","[125.72892, 1420.951, 0.19024682, 28.553307, 75.88985, 74.46448]",1
94,,[],[],0
94,coolant_stuck,[86.0],[104.78757853346332],1
94,coolant_stuck,[86.0],[17.86731796101936],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_bias,[85.25],[44.135452],1
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[85.0, 1651.875, 35.0, 19.41175, 29.80375, 28.0]","[119.61125, 2330.1099, 49.655766, 27.421232, 42.548027, 39.48866]",1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_drift,"[85.0, 1504.575]","[110.83397, 1547.979]",1
94,multi_sensor,"[85.0, 1642.8, 33.0, 21.176, 49.019333, 49.0]","[115.72363, 2241.375, 45.22292, 28.846489, 66.70427, 66.66647]",1
94,,[],[],0
94,multi_sensor,"[85.0, 1722.675, 35.0, 20.294, 32.54875, 33.0]","[116.77829, 2368.3413, 48.22872, 28.061823, 44.617847, 45.579525]",1
94,,[],[],0
94,multi_sensor,"[85.75, 1805.1, 37.5, 20.0, 30.19625, 31.25]","[105.185326, 2220.2478, 46.271698, 24.929586, 37.23448, 38.288292]",1
94,rpm_bias,[1846.8],[1300.126],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,rpm_bias,[1998.2],[2386.2725],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[88.0],[77.77980374958659],1
94,,[],[],0
94,coolant_bias,[88.0],[47.01881],1
94,,[],[],0
94,rpm_bias,[1425.0],[755.27747],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_bias,[86.0],[24.05626],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[87.5, 683.5625, 3.75, 16.47025, 28.92175, 28.25]","[93.56231, 732.3311, 4.19243, 18.192698, 31.439444, 30.3226]",1
94,coolant_bias,[88.0],[10.792699],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_bias,[86.0],[27.604847],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[86.0],[59.79977139091886],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[85.0, 1209.15, 16.0, 20.392, 39.50975, 42.0]","[83.89742, 1188.1707, 15.485639, 20.074337, 39.018585, 40.97499]",1
94,,[],[],0
94,multi_sensor,"[85.0, 1773.2, 23.0, 17.647, 37.777668, 21.0]","[57.734062, 1201.5568, 15.353504, 11.589911, 25.48327, 15.004552]",1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_drift,"[87.0, 1324.55]","[85.84145, 1622.5891]",1
94,,[],[],0
94,rpm_bias,[1043.8],[1654.5911],1
94,,[],[],0
94,,[],[],0
94,coolant_bias,[88.0],[164.32562],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[88.0],[73.26336081163907],1
94,,[],[],0
94,coolant_stuck,[88.0],[115.50886898950576],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[88.0, 1493.4, 30.0, 23.137, 57.54925, 57.25]","[95.209854, 1612.3932, 32.024456, 25.23301, 62.11499, 61.69942]",1
94,,[],[],0
94,coolant_bias,[88.0],[24.837704],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_bias,[88.5],[32.76777],1
94,,[],[],0
94,coolant_stuck,[88.75],[77.29257613092847],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[89.0, 994.625, 22.75, 18.431, 35.098, 34.5]","[109.83407, 1224.8765, 27.96387, 22.764559, 43.35709, 42.48617]",1
94,rpm_bias,[974.0],[1426.2874],1
94,,[],[],0
94,,[],[],0
94,multi_sensor,"[89.0, 1400.8, 18.0, 20.392, 43.922, 42.0]","[106.82859, 1682.2732, 21.555397, 24.411415, 52.656563, 50.66813]",1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_bias,[89.0],[15.477221],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_stuck,[89.0],[79.29387543536004],1
94,rpm_bias,[1493.8],[798.6703],1
94,rpm_bias,[1223.7],[798.4854],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,rpm_bias,[881.0],[1354.3135],1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,coolant_drift,"[89.0, 749.3125]","[111.447495, 717.47125]",1
94,,[],[],0
94,,[],[],0
94,,[],[],0
94,,[],[],0
95,,[],[],0
95,coolant_drift,"[80.75, 1124.3125]","[54.620983, 1341.7914]",1
95,coolant_drift,"[80.0, 1113.25]","[54.31875, 1188.3678]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[968.75],[400.29782],1
95,multi_sensor,"[86.0, 905.5, 13.75, 16.470589, 24.803923, 24.25]","[47.559956, 500.734, 7.6445937, 8.993955, 13.660321, 13.315667]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[88.0],[166.26086],1
95,coolant_drift,"[88.0, 877.25]","[82.3216, 785.67926]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[87.0, 1029.25, 14.0, 19.215687, 35.588234, 35.75]","[48.521114, 573.3357, 7.8826957, 10.632254, 19.67486, 19.733202]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 1029.0]","[116.14735, 1268.0315]",1
95,coolant_stuck,[86.0],[88.62366355583724],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[714.75],[180.1455],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[89.0, 1161.625, 7.75, 23.529411, 70.196075, 75.5]","[57.363007, 744.8722, 4.888891, 15.109312, 44.719917, 48.186756]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[85.75],[15.812995723270117],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 1782.0]","[114.12643, 1391.1547]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[86.0],[162.7455],1
95,,[],[],0
95,coolant_stuck,[86.0],[127.29564974434004],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[87.0, 882.25]","[84.13444, 681.2652]",1
95,coolant_drift,"[87.0, 905.0]","[70.25543, 768.3649]",1
95,,[],[],0
95,coolant_stuck,[87.25],[139.3472490366528],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[87.75, 1316.75, 19.25, 17.254902, 32.64706, 28.5]","[87.75036, 1313.1016, 19.15906, 17.060041, 32.23612, 27.873627]",1
95,multi_sensor,"[87.0, 967.3125, 19.75, 19.117647, 37.2549, 39.25]","[129.61523, 1444.4998, 29.627186, 28.296078, 55.536354, 58.324715]",1
95,,[],[],0
95,rpm_bias,[1131.625],[796.2619],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[86.0],[7.8136053],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[86.0, 2000.75, 39.0, 40.784313, 77.254906, 77.0]","[49.48614, 1154.5691, 22.772696, 23.273682, 44.57467, 44.506565]",1
95,coolant_stuck,[86.0],[120.92489372476793],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 1383.6875]","[113.80778, 1796.6683]",1
95,coolant_stuck,[86.0],[145.7628919110795],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[87.0],[11.769455175711972],1
95,rpm_bias,[764.8125],[287.53406],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[88.0],[133.23923],1
95,rpm_bias,[940.375],[504.21994],1
95,,[],[],0
95,coolant_bias,[88.0],[12.432393],1
95,rpm_bias,[784.0625],[-1.8876517],1
95,,[],[],0
95,coolant_drift,"[88.0, 723.3125]","[105.18331, 769.5463]",1
95,,[],[],0
95,,[],[],0
95,rpm_bias,[688.4375],[1633.3346],1
95,coolant_bias,[88.0],[17.100716],1
95,,[],[],0
95,,[],[],0
95,coolant_bias,[88.0],[157.6942],1
95,,[],[],0
95,,[],[],0
95,rpm_bias,[1344.875],[436.0627],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[1251.9375],[2135.369],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[86.0],[165.99216],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 1715.5]","[91.23907, 2077.5723]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[86.0],[88.2890639755878],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[87.0],[147.89296],1
95,coolant_bias,[87.0],[132.7878],1
95,coolant_drift,"[87.0, 854.4375]","[113.96272, 956.0697]",1
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[88.0, 939.0625, 10.0, 25.490196, 79.60784, 78.5]","[95.695145, 1020.73334, 11.457903, 27.85139, 86.36774, 85.039314]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[87.75, 1741.1875, 24.5, 21.470589, 45.39216, 44.0]","[117.54497, 2331.584, 33.145756, 28.954111, 60.741783, 58.773716]",1
95,,[],[],0
95,rpm_bias,[1637.625],[835.92487],1
95,,[],[],0
95,coolant_drift,"[86.0, 1846.0]","[84.80038, 1599.6246]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 946.0]","[53.330223, 1192.4811]",1
95,,[],[],0
95,coolant_drift,"[87.0, 678.0]","[79.27981, 860.422]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[996.125],[519.22766],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[87.0],[151.52864],1
95,coolant_bias,[86.75],[28.834705],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[86.0, 1250.0625, 27.5, 18.82353, 27.549019, 29.75]","[71.91121, 1046.2766, 23.07876, 15.788861, 22.996496, 25.303324]",1
95,,[],[],0
95,coolant_bias,[86.0],[23.026648],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[87.0, 1125.9375]","[84.61048, 1128.721]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[87.0, 1064.75, 13.0, 19.80392, 49.313725, 49.0]","[68.67701, 841.30945, 10.345137, 15.670471, 38.886803, 38.870197]",1
95,coolant_bias,[87.0],[143.77332],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[86.0],[10.239017053080763],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[569.5],[945.80725],1
95,,[],[],0
95,coolant_bias,[88.0],[10.17718],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[88.25],[37.356087301482745],1
95,,[],[],0
95,rpm_bias,[1208.9375],[1619.5916],1
95,coolant_stuck,[88.0],[122.46879280333583],1
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[86.75],[36.8091809731023],1
95,,[],[],0
95,coolant_drift,"[86.0, 945.25]","[58.44006, 898.29]",1
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 1010.0]","[65.79667, 1298.312]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[86.0, 1399.5625, 16.25, 23.137255, 67.745094, 66.25]","[64.82873, 1058.1904, 11.988621, 16.742449, 51.23598, 49.89527]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[86.0],[45.561687],1
95,,[],[],0
95,rpm_bias,[759.25],[1073.765],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[88.0, 1362.5]","[86.43043, 1388.9038]",1
95,,[],[],0
95,,[],[],0
95,coolant_bias,[87.0],[35.026566],1
95,,[],[],0
95,,[],[],0
95,coolant_bias,[87.0],[147.89328],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[87.0],[34.01447360560938],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[88.0],[98.5079287820068],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[87.75, 1307.0625, 27.75, 18.039215, 25.588236, 26.75]","[44.102417, 660.559, 13.8273535, 9.120753, 13.3134, 13.560782]",1
95,multi_sensor,"[87.0, 1312.5, 27.0, 16.862745, 24.705883, 26.0]","[72.62473, 1091.1597, 22.616507, 13.829255, 20.466652, 22.197582]",1
95,rpm_bias,[1200.0],[2008.6627],1
95,multi_sensor,"[87.0, 764.9375, 24.75, 16.078432, 25.294119, 25.5]","[67.699745, 594.0499, 19.259634, 12.453377, 19.469965, 19.702858]",1
95,,[],[],0
95,coolant_drift,"[87.0, 1180.25]","[69.30465, 1222.8274]",1
95,rpm_bias,[1178.4375],[238.99918],1
95,,[],[],0
95,,[],[],0
95,coolant_bias,[86.75],[131.54254],1
95,coolant_drift,"[86.0, 1198.5]","[80.611465, 1123.9454]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 1087.5]","[69.23317, 1011.0888]",1
95,,[],[],0
95,coolant_stuck,[86.0],[81.67099804914822],1
95,multi_sensor,"[86.0, 794.5, 6.0, 16.078432, 24.183006, 26.0]","[103.73231, 956.87976, 7.076582, 19.520487, 28.700294, 31.019882]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[86.0],[53.46292950239181],1
95,,[],[],0
95,,[],[],0
95,rpm_bias,[1405.5],[2327.0176],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[88.0],[44.21368],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[87.0],[90.49328459578682],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[88.0, 781.25, 3.0, 16.078432, 32.81046, 25.0]","[61.21967, 547.2629, 2.2587306, 11.181784, 23.533892, 18.179968]",1
95,,[],[],0
95,coolant_bias,[88.0],[38.130707],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[90.0, 731.25, 3.0, 16.078432, 26.27451, 27.0]","[57.499184, 465.57852, 2.3917649, 10.462271, 16.967854, 17.331898]",1
95,coolant_drift,"[90.0, 659.25]","[124.45902, 574.2952]",1
95,,[],[],0
95,,[],[],0
95,coolant_bias,[90.0],[22.90199],1
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[91.0, 1021.75]","[101.327255, 987.76245]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[89.75],[145.63155],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[89.0],[168.28738],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[87.0],[19.748436],1
95,coolant_stuck,[87.0],[71.81080971762049],1
95,,[],[],0
95,coolant_bias,[86.0],[39.784367],1
95,rpm_bias,[1674.6875],[2008.8291],1
95,coolant_drift,"[85.75, 1483.125]","[92.01165, 1362.9333]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[83.0, 1749.9375]","[57.17392, 1890.4691]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[83.0, 1668.375, 35.5, 21.470589, 41.078434, 42.25]","[115.50725, 2321.7332, 49.298508, 29.717321, 57.017567, 58.936832]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[85.0, 1638.25]","[73.75778, 1594.4684]",1
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[85.333336, 2093.75]","[53.62352, 2346.8281]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[1906.25],[1223.7024],1
95,rpm_bias,[1139.875],[208.96227],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[978.75],[152.90823],1
95,,[],[],0
95,multi_sensor,"[88.0, 940.3125, 7.5, 18.82353, 38.92157, 39.75]","[86.95558, 925.08905, 7.3925877, 18.46417, 38.33645, 39.261482]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[87.75, 1620.5, 35.25, 19.117647, 22.058825, 23.75]","[123.23402, 2282.2644, 49.970154, 27.078743, 30.999128, 33.520424]",1
95,,[],[],0
95,,[],[],0
95,coolant_bias,[86.0],[157.6854],1
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 1421.75]","[95.63484, 1638.7064]",1
95,rpm_bias,[988.25],[672.7216],1
95,,[],[],0
95,coolant_bias,[87.0],[149.83426],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[1564.0],[660.09875],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[1815.5],[1163.1776],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_bias,[86.0],[160.4793],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[87.75, 1514.0]","[111.806465, 1294.921]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[680.5],[221.64891],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[1327.0625],[449.61014],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,coolant_stuck,[87.0],[88.2858809513416],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,rpm_bias,[976.5],[1854.7457],1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[86.0, 1275.375, 24.5, 20.980392, 30.09804, 30.5]","[89.80808, 1330.1503, 25.590176, 22.221489, 31.532646, 32.030243]",1
95,,[],[],0
95,,[],[],0
95,coolant_drift,"[86.0, 1466.875]","[96.62047, 1038.7053]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,multi_sensor,"[88.0, 1746.0, 37.0, 20.392157, 31.764706, 34.0]","[96.10959, 1899.7538, 40.85643, 22.212639, 34.400406, 36.80519]",1
95,,[],[],0
95,,[],[],0
95,,[],[],0
95,,[],[],0
